user_id,signup_date,city_tier,segment,preferred_device,acquisition_channel,last_active_date,lifetime_paid_months,engagement_band,tenure_days
U001995,2025-11-10,1,regular,mobile,paid_social,2026-01-29,2,medium,81
U001996,2025-05-05,2,value,web,search,2026-01-30,8,medium,270
U001997,2025-09-20,2,value,web,search,2025-12-15,2,low,132
U001998,2026-01-09,3,premium,web,referral,2026-01-30,1,low,21
U001999,2025-07-14,3,premium,web,search,2026-01-30,6,high,200
U002000,2025-07-14,2,premium,web,organic,2026-01-30,6,high,200
U002001,2025-12-11,3,value,web,organic,2026-01-30,1,low,50
U002002,2025-05-20,2,regular,web,organic,2025-12-15,5,high,255
U002003,2025-08-12,2,regular,mobile,paid_social,2026-01-28,5,high,171
U002004,2025-08-28,2,regular,mobile,organic,2026-01-30,5,high,155
U002005,2025-11-21,1,value,mobile,paid_social,2025-12-20,1,low,70
U002006,2025-06-06,3,regular,web,search,2026-01-30,5,high,238
U002007,2025-08-21,1,value,mobile,referral,2025-10-13,2,low,162
U002008,2025-06-12,2,regular,web,search,2026-01-30,7,high,232
U002009,2025-11-18,2,value,mobile,email,2026-01-06,1,low,73
U002010,2025-10-10,1,value,mobile,email,2026-01-25,3,low,112
U002011,2025-09-06,1,value,web,organic,2026-01-30,4,medium,146
U002012,2025-08-11,2,premium,web,paid_social,2025-09-14,0,low,172
U002013,2025-06-12,1,regular,mobile,organic,2025-08-14,1,low,232
U002014,2025-12-22,2,premium,mobile,referral,2026-01-20,1,low,39
U002015,2025-10-14,2,regular,mobile,paid_social,2025-12-08,1,medium,108
U002016,2025-07-24,1,regular,mobile,organic,2026-01-28,6,high,190
U002017,2025-08-16,1,value,mobile,organic,2026-01-26,5,medium,167
U002018,2025-11-03,3,regular,web,search,2025-12-03,0,low,88
U002019,2025-11-01,3,value,mobile,referral,2026-01-02,2,low,90
U002020,2025-08-28,1,regular,web,referral,2026-01-29,5,high,155
U002021,2025-07-20,3,regular,web,organic,2026-01-29,6,high,194
U002022,2025-10-17,2,premium,web,organic,2026-01-30,3,high,105
U002023,2025-10-17,2,value,mobile,search,2025-11-21,1,low,105
U002024,2025-10-02,2,regular,mobile,paid_social,2026-01-29,3,medium,120
U002025,2025-05-23,2,value,web,organic,2026-01-30,8,medium,252
U002026,2025-08-31,3,value,web,organic,2026-01-30,5,medium,152
U002027,2025-10-06,2,regular,web,referral,2025-11-06,0,low,116
U002028,2025-12-29,2,regular,mobile,search,2026-01-26,1,low,32
U002029,2025-09-13,2,regular,mobile,paid_social,2026-01-30,4,high,139
U002030,2025-07-30,1,value,web,search,2026-01-27,5,medium,184
U002031,2025-09-21,2,premium,web,search,2025-12-19,3,high,131
U002032,2025-06-18,1,premium,mobile,paid_social,2025-10-23,4,high,226
U002033,2025-05-27,2,regular,web,organic,2025-08-27,3,low,248
U002034,2025-10-22,1,premium,web,organic,2026-01-27,3,high,100
U002035,2026-01-07,1,value,web,email,2026-01-29,0,low,23
U002036,2025-12-03,2,regular,web,referral,2026-01-30,1,medium,58
U002037,2025-09-28,2,premium,web,paid_social,2026-01-30,3,high,124
U002038,2025-05-15,2,regular,mobile,organic,2025-12-13,7,high,260
U002039,2026-01-07,1,regular,web,organic,2026-01-24,1,low,23
U002040,2025-08-25,2,regular,web,organic,2026-01-30,5,high,158
U002041,2025-07-16,2,regular,mobile,email,2026-01-30,6,high,198
U002042,2025-12-15,2,regular,mobile,referral,2026-01-15,1,low,46
U002043,2025-11-08,2,value,web,search,2026-01-30,2,low,83
U002044,2025-11-09,2,value,web,email,2026-01-29,2,low,82
U002045,2025-07-13,2,regular,mobile,organic,2026-01-28,6,high,201
U002046,2026-01-08,3,regular,web,search,2026-01-30,1,low,22
U002047,2025-08-26,3,regular,mobile,organic,2026-01-30,5,high,157
U002048,2025-09-15,2,premium,web,organic,2026-01-30,4,high,137
U002049,2025-11-09,2,regular,web,email,2026-01-30,2,medium,82
U002050,2025-10-17,1,regular,web,referral,2026-01-27,3,medium,105
U002051,2025-06-17,3,regular,mobile,organic,2026-01-30,6,high,227
U002052,2025-07-19,2,regular,web,organic,2026-01-28,6,high,195
U002053,2025-08-03,2,regular,web,paid_social,2026-01-30,5,high,180
U002054,2025-12-28,3,regular,web,organic,2026-01-24,1,low,33
U002055,2025-10-31,2,regular,mobile,search,2026-01-30,2,medium,91
U002056,2025-08-04,1,regular,web,paid_social,2026-01-28,5,high,179
U002057,2025-11-05,1,regular,mobile,organic,2026-01-30,2,medium,86
U002058,2025-11-06,1,regular,mobile,organic,2026-01-28,2,medium,85
U002059,2025-08-11,2,value,web,organic,2025-12-05,3,low,172
U002060,2025-08-14,1,regular,mobile,email,2026-01-28,5,high,169
U002061,2025-12-15,3,regular,mobile,search,2026-01-29,1,medium,46
U002062,2025-09-23,3,value,web,paid_social,2025-10-24,1,low,129
U002063,2025-06-11,2,regular,web,organic,2026-01-29,7,high,233
U002064,2025-11-01,2,regular,web,paid_social,2025-12-04,0,low,90
U002065,2025-09-29,2,regular,web,organic,2025-12-03,2,medium,123
U002066,2025-09-09,1,regular,web,organic,2025-10-04,1,low,143
U002067,2025-11-03,2,value,mobile,paid_social,2026-01-27,2,low,88
U002068,2025-12-18,1,value,mobile,paid_social,2026-01-30,1,low,43
U002069,2025-07-26,1,value,web,organic,2025-11-16,3,medium,188
U002070,2025-08-18,2,regular,web,search,2026-01-30,4,high,165
U002071,2025-06-21,1,regular,web,email,2026-01-29,7,high,223
U002072,2025-10-14,2,regular,web,organic,2026-01-30,3,medium,108
U002073,2025-08-14,2,regular,web,organic,2026-01-13,5,high,169
U002074,2025-07-29,3,value,mobile,search,2026-01-30,5,medium,185
U002075,2025-10-26,2,value,mobile,organic,2026-01-29,3,low,96
U002076,2025-08-15,3,value,web,paid_social,2026-01-29,5,medium,168
U002077,2025-08-29,2,regular,mobile,paid_social,2026-01-30,4,high,154
U002078,2025-08-23,3,value,mobile,search,2025-10-24,2,low,160
U002079,2025-07-08,2,regular,mobile,paid_social,2026-01-30,6,high,206
U002080,2025-06-05,1,regular,web,search,2026-01-30,7,high,239
U002081,2025-11-28,3,regular,web,paid_social,2026-01-30,1,medium,63
U002082,2025-05-28,2,value,mobile,organic,2026-01-30,7,medium,247
U002083,2025-07-25,1,value,web,organic,2025-08-26,1,low,189
U002084,2025-10-19,1,regular,mobile,paid_social,2026-01-30,3,medium,103
U002085,2025-06-06,2,regular,web,organic,2026-01-29,7,high,238
U002086,2025-10-16,2,value,mobile,organic,2026-01-30,3,low,106
U002087,2025-11-04,2,premium,mobile,search,2026-01-29,2,high,87
U002088,2025-10-18,3,regular,web,paid_social,2026-01-29,3,medium,104
U002089,2025-07-20,2,regular,web,organic,2026-01-29,6,high,194
U002090,2025-05-09,2,value,mobile,paid_social,2026-01-26,8,medium,266
U002091,2025-12-13,2,value,web,paid_social,2026-01-28,1,low,48
U002092,2025-07-25,3,value,mobile,paid_social,2026-01-30,5,medium,189
U002093,2025-11-23,1,value,mobile,organic,2026-01-08,1,low,68
U002094,2025-06-23,1,regular,web,referral,2026-01-30,6,high,221
U002095,2025-06-14,2,regular,mobile,organic,2026-01-27,7,high,230
U002096,2025-11-16,2,premium,web,email,2026-01-28,2,medium,75
U002097,2025-12-26,3,premium,mobile,paid_social,2026-01-29,1,low,35
U002098,2025-12-07,2,value,web,organic,2026-01-26,1,low,54
U002099,2025-11-09,3,value,web,referral,2026-01-26,1,low,82
U002100,2025-07-05,2,regular,web,search,2026-01-30,6,high,209
U002101,2025-12-20,1,premium,mobile,search,2026-01-30,1,medium,41
U002102,2025-10-19,1,premium,mobile,search,2026-01-30,3,high,103
U002103,2025-06-17,1,value,mobile,paid_social,2026-01-29,6,medium,227
U002104,2025-06-06,2,value,web,paid_social,2026-01-30,7,medium,238
U002105,2025-12-09,2,value,web,referral,2026-01-30,1,low,52
U002106,2025-07-13,2,regular,mobile,organic,2026-01-29,6,high,201
U002107,2025-11-13,2,regular,mobile,paid_social,2026-01-14,1,medium,78
U002108,2025-06-08,2,regular,web,paid_social,2025-08-29,3,medium,236
U002109,2025-07-14,2,regular,mobile,paid_social,2025-10-18,3,medium,200
U002110,2025-07-15,2,value,web,search,2025-09-11,2,low,199
U002111,2025-07-14,2,regular,web,search,2026-01-29,6,high,200
U002112,2025-10-21,2,value,mobile,paid_social,2026-01-29,2,low,101
U002113,2025-12-20,2,regular,web,organic,2026-01-12,1,low,41
U002114,2025-12-19,2,regular,web,organic,2026-01-30,1,low,42
U002115,2025-11-07,2,regular,mobile,search,2026-01-29,2,medium,84
U002116,2025-06-24,2,value,mobile,organic,2025-12-19,6,medium,220
U002117,2026-01-01,2,regular,web,organic,2026-01-30,1,low,29
U002118,2025-09-18,2,regular,mobile,organic,2025-11-14,1,medium,134
U002119,2025-09-19,1,value,web,paid_social,2026-01-30,4,medium,133
U002120,2025-10-28,2,value,web,email,2026-01-30,3,low,94
U002121,2025-11-14,3,regular,web,search,2026-01-29,2,medium,77
U002122,2025-12-30,1,value,web,organic,2026-01-30,1,low,31
U002123,2025-09-28,3,value,web,referral,2026-01-01,3,low,124
U002124,2025-10-05,1,value,web,organic,2025-10-18,1,low,117
U002125,2025-11-08,2,value,mobile,email,2026-01-02,1,low,83
U002126,2025-07-08,2,regular,mobile,search,2026-01-29,6,high,206
U002127,2025-07-21,1,regular,mobile,organic,2026-01-28,5,high,193
U002128,2025-10-08,3,value,mobile,search,2026-01-29,2,low,114
U002129,2025-05-21,2,regular,web,organic,2026-01-28,8,high,254
U002130,2025-07-24,3,value,web,paid_social,2025-08-22,0,low,190
U002131,2025-11-01,2,value,web,organic,2026-01-30,3,low,90
U002132,2026-01-05,3,value,mobile,referral,2026-01-29,1,low,25
U002133,2025-09-12,3,regular,web,paid_social,2026-01-30,4,high,140
U002134,2025-08-13,2,premium,web,referral,2026-01-30,5,high,170
U002135,2025-08-23,1,regular,web,referral,2026-01-30,5,high,160
U002136,2025-10-24,2,value,web,organic,2025-12-20,1,low,98
U002137,2025-09-18,2,value,mobile,search,2026-01-30,4,medium,134
U002138,2025-05-10,3,value,mobile,referral,2026-01-05,7,medium,265
U002139,2025-09-17,2,regular,web,search,2026-01-30,4,high,135
U002140,2025-08-13,2,value,mobile,organic,2026-01-29,5,medium,170
U002141,2025-10-27,1,premium,mobile,organic,2026-01-27,3,high,95
U002142,2025-12-10,2,regular,web,organic,2026-01-30,1,medium,51
U002143,2026-01-01,3,regular,web,referral,2026-01-26,1,low,29
U002144,2025-10-05,1,regular,mobile,search,2025-12-28,3,medium,117
U002145,2025-08-04,2,value,web,paid_social,2026-01-30,5,medium,179
U002146,2025-08-24,3,regular,web,email,2026-01-30,5,high,159
U002147,2025-06-18,1,value,web,organic,2026-01-29,6,medium,226
U002148,2025-12-25,1,regular,mobile,paid_social,2026-01-30,1,medium,36
U002149,2025-12-03,2,regular,mobile,organic,2026-01-29,0,medium,58
U002150,2025-12-05,2,value,mobile,organic,2026-01-29,1,low,56
U002151,2025-07-26,1,regular,web,organic,2026-01-28,6,high,188
U002152,2025-07-24,3,value,web,organic,2026-01-30,6,medium,190
U002153,2025-12-06,2,value,mobile,search,2026-01-05,0,low,55
U002154,2025-09-18,3,regular,mobile,search,2025-11-19,1,low,134
U002155,2025-10-28,3,regular,mobile,organic,2026-01-30,3,medium,94
U002156,2025-09-04,3,premium,mobile,organic,2026-01-29,4,high,148
U002157,2025-08-24,2,regular,web,paid_social,2026-01-30,4,high,159
U002158,2025-10-10,2,regular,mobile,organic,2026-01-15,3,medium,112
U002159,2025-11-25,2,value,mobile,referral,2026-01-22,2,low,66
U002160,2025-07-27,1,value,mobile,email,2026-01-30,6,medium,187
U002161,2025-11-24,2,premium,mobile,paid_social,2026-01-30,2,medium,67
U002162,2025-07-05,1,value,web,paid_social,2026-01-27,6,medium,209
U002163,2025-08-14,2,regular,mobile,paid_social,2026-01-30,5,high,169
U002164,2025-12-20,1,value,web,paid_social,2026-01-29,1,low,41
U002165,2025-12-30,2,value,web,email,2026-01-30,0,low,31
U002166,2025-12-22,1,regular,mobile,email,2026-01-30,1,low,39
U002167,2025-07-23,2,regular,mobile,search,2026-01-29,6,high,191
U002168,2025-12-02,3,regular,nan,paid_social,2026-01-28,1,medium,59
U002169,2025-12-25,1,premium,web,referral,2026-01-29,1,medium,36
U002170,2026-01-05,3,value,web,organic,2026-01-30,1,low,25
U002171,2025-05-10,3,regular,web,search,2026-01-30,8,high,265
U002172,2025-11-07,2,value,mobile,paid_social,2026-01-04,1,low,84
U002173,2026-01-10,2,regular,mobile,paid_social,2026-01-30,1,low,20
U002174,2025-11-12,2,value,mobile,search,2026-01-30,2,low,79
U002175,2025-07-02,1,regular,web,organic,2026-01-29,6,high,212
U002176,2025-11-12,2,value,mobile,organic,2026-01-30,2,low,79
U002177,2025-05-31,1,regular,mobile,search,2026-01-29,8,high,244
U002178,2025-09-02,3,regular,web,email,2026-01-30,4,high,150
U002179,2025-10-09,3,premium,mobile,referral,2025-11-15,1,medium,113
U002180,2025-08-27,3,value,mobile,search,2026-01-28,5,medium,156
U002181,2025-10-27,2,premium,web,organic,2026-01-29,3,high,95
U002182,2025-07-04,2,value,web,referral,2025-11-29,4,medium,210
U002183,2025-10-04,3,value,mobile,paid_social,2026-01-28,3,medium,118
U002184,2025-10-13,1,value,mobile,search,2026-01-14,3,low,109
U002185,2025-10-11,1,value,mobile,search,2025-12-07,1,low,111
U002186,2025-07-16,2,regular,mobile,organic,2026-01-29,6,high,198
U002187,2025-07-20,2,value,web,referral,2026-01-30,6,medium,194
U002188,2025-07-08,2,regular,mobile,paid_social,2026-01-30,6,high,206
U002189,2025-08-28,1,regular,mobile,search,2025-12-24,4,medium,155
U002190,2025-09-29,2,regular,web,email,2026-01-30,4,high,123
U002191,2025-08-03,2,regular,mobile,paid_social,2025-10-02,1,medium,180
U002192,2025-08-15,1,regular,web,email,2026-01-29,5,high,168
U002193,2025-07-15,1,value,web,search,2025-10-16,3,medium,199
U002194,2025-06-28,2,regular,web,search,2026-01-29,7,high,216
U002195,2025-10-17,3,value,mobile,email,2026-01-29,3,low,105
U002196,2025-11-25,2,value,nan,email,2026-01-28,2,low,66
U002197,2025-07-16,2,value,web,email,2026-01-24,6,medium,198
U002198,2025-12-07,3,regular,mobile,referral,2026-01-30,1,medium,54
U002199,2025-09-25,2,value,web,search,2025-12-21,2,low,127
U002200,2025-06-16,3,regular,mobile,organic,2026-01-26,5,high,228
U002201,2025-08-04,2,value,mobile,search,2026-01-30,5,medium,179
U002202,2025-05-06,2,regular,web,email,2026-01-30,8,high,269
U002203,2025-05-14,1,regular,web,search,2025-10-12,5,medium,261
U002204,2025-07-28,1,value,mobile,paid_social,2026-01-30,6,medium,186
U002205,2025-08-27,3,regular,web,email,2025-12-24,4,high,156
U002206,2025-11-21,3,regular,web,email,2026-01-30,2,medium,70
U002207,2025-06-07,3,regular,mobile,email,2026-01-02,7,high,237
U002208,2025-12-01,3,value,mobile,search,2026-01-28,1,low,60
U002209,2025-07-02,1,regular,mobile,search,2026-01-29,5,high,212
U002210,2025-06-08,3,value,mobile,email,2026-01-26,6,medium,236
U002211,2025-10-27,2,value,mobile,organic,2026-01-27,3,low,95
U002212,2025-11-15,3,value,mobile,organic,2026-01-29,2,low,76
U002213,2025-10-03,1,regular,mobile,email,2026-01-28,2,high,119
U002214,2025-06-03,2,value,mobile,paid_social,2025-07-06,1,low,241
U002215,2025-06-02,3,regular,mobile,search,2026-01-28,8,high,242
U002216,2025-08-10,3,value,web,organic,2026-01-29,5,medium,173
U002217,2025-08-26,2,regular,web,search,2025-09-29,0,low,157
U002218,2026-01-10,2,value,web,email,2026-01-28,1,low,20
U002219,2025-07-15,2,regular,web,paid_social,2026-01-29,6,high,199
U002220,2025-06-22,3,regular,web,search,2026-01-26,7,high,222
U002221,2025-12-28,2,regular,web,search,2026-01-30,1,medium,33
U002222,2025-06-12,2,value,mobile,referral,2025-09-06,3,low,232
U002223,2025-05-11,2,regular,web,email,2025-09-10,3,medium,264
U002224,2025-08-19,2,premium,web,search,2026-01-30,5,high,164
U002225,2025-08-13,2,premium,web,paid_social,2026-01-30,5,high,170
U002226,2025-10-07,2,value,web,organic,2025-12-08,2,low,115
U002227,2025-12-11,3,regular,mobile,search,2026-01-30,1,low,50
U002228,2025-12-25,3,value,web,organic,2026-01-25,1,low,36
U002229,2025-07-16,3,value,web,search,2026-01-30,6,medium,198
U002230,2026-01-06,2,regular,mobile,search,2026-01-29,1,low,24
U002231,2025-10-10,2,regular,web,organic,2026-01-30,3,medium,112
U002232,2025-05-22,2,regular,web,organic,,0,low,253
U002233,2025-12-26,3,regular,mobile,organic,2026-01-29,1,low,35
U002234,2025-06-08,2,value,mobile,organic,2026-01-28,7,medium,236
U002235,2025-09-29,2,regular,mobile,paid_social,2026-01-29,4,high,123
U002236,2025-11-19,2,value,mobile,organic,2025-12-06,0,low,72
U002237,2025-07-06,2,value,mobile,organic,2025-10-06,3,low,208
U002238,2025-07-11,2,value,web,email,2026-01-28,6,medium,203
U002239,2025-09-01,1,premium,mobile,organic,2026-01-28,5,high,151
U002240,2025-12-13,2,regular,mobile,referral,2026-01-30,0,low,48
U002241,2025-06-30,2,value,web,paid_social,2025-10-26,3,low,214
U002242,2025-10-18,1,regular,mobile,paid_social,2026-01-17,3,medium,104
U002243,2025-08-26,3,premium,web,search,2026-01-29,5,high,157
U002244,2025-06-02,2,premium,mobile,organic,2026-01-28,7,high,242
U002245,2025-10-30,1,regular,mobile,referral,2026-01-30,1,medium,92
U002246,2025-11-29,3,value,web,referral,2026-01-29,1,low,62
U002247,2025-09-26,2,regular,web,search,2026-01-30,3,high,126
U002248,2025-06-18,3,regular,mobile,paid_social,2025-09-16,2,medium,226
U002249,2025-06-13,2,premium,mobile,search,2026-01-30,7,high,231
U002250,2025-08-19,3,regular,web,email,2026-01-30,5,high,164
U002251,2025-09-09,2,regular,web,referral,2026-01-29,3,high,143
U002252,2025-09-20,2,value,mobile,organic,2026-01-29,4,low,132
U002253,2025-07-05,1,regular,web,referral,2026-01-26,6,high,209
U002254,2025-09-07,2,value,mobile,email,2025-11-11,2,low,145
U002255,2025-07-18,2,value,mobile,paid_social,2026-01-12,6,medium,196
U002256,2025-10-24,2,regular,web,organic,2025-11-26,1,low,98
U002257,2025-11-20,2,regular,mobile,referral,2026-01-30,2,medium,71
U002258,2025-10-15,3,premium,web,paid_social,2026-01-30,3,high,107
U002259,2025-05-05,2,regular,mobile,organic,2026-01-28,7,high,270
U002260,2026-01-09,2,premium,mobile,referral,2026-01-30,1,low,21
U002261,2025-05-10,3,regular,web,search,,0,low,265
U002262,2026-01-10,2,regular,web,referral,2026-01-25,1,low,20
U002263,2025-05-12,3,value,web,paid_social,2026-01-30,8,medium,263
U002264,2025-09-11,3,regular,mobile,organic,2026-01-30,4,high,141
U002265,2025-05-31,3,value,web,email,2025-12-25,7,medium,244
U002266,2025-05-28,3,value,mobile,search,2026-01-30,7,medium,247
U002267,2025-10-23,2,value,mobile,search,2026-01-24,3,low,99
U002268,2025-11-03,1,regular,web,search,2026-01-30,2,medium,88
U002269,2025-06-03,2,regular,mobile,organic,2026-01-29,7,high,241
U002270,2026-01-05,3,premium,web,paid_social,2026-01-30,1,medium,25
U002271,2025-07-24,2,premium,mobile,search,2026-01-30,6,high,190
U002272,2025-07-23,3,premium,web,email,2026-01-30,5,high,191
U002273,2025-07-18,1,value,mobile,email,2026-01-29,6,medium,196
U002274,2025-08-28,2,premium,web,paid_social,2026-01-26,5,high,155
U002275,2025-06-18,2,regular,web,organic,2026-01-27,7,high,226
U002276,2025-08-19,2,premium,mobile,paid_social,2025-11-18,3,high,164
U002277,2025-06-26,1,value,mobile,organic,2026-01-30,7,medium,218
U002278,2025-05-17,1,value,mobile,referral,2026-01-25,8,medium,258
U002279,2025-08-05,3,premium,mobile,search,2026-01-30,5,high,178
U002280,2025-10-20,2,value,web,email,2026-01-28,3,medium,102
U002281,2025-11-12,1,value,mobile,search,2026-01-29,2,low,79
U002282,2025-08-01,1,regular,web,organic,2026-01-26,5,high,182
U002283,2025-07-25,2,value,web,email,2026-01-28,6,medium,189
U002284,2025-11-18,1,value,mobile,search,2026-01-30,2,low,73
U002285,2025-10-22,2,premium,mobile,referral,2026-01-28,3,high,100
U002286,2025-11-29,3,premium,web,email,2026-01-30,1,medium,62
U002287,2025-12-18,1,premium,web,search,2026-01-30,1,medium,43
U002288,2025-11-27,2,value,mobile,search,2025-12-25,1,low,64
U002289,2025-12-26,1,value,web,search,2026-01-30,1,low,35
U002290,2025-08-17,2,regular,web,referral,2026-01-30,5,high,166
U002291,2025-08-12,3,regular,web,email,2026-01-30,5,high,171
U002292,2025-07-24,2,value,web,organic,2026-01-28,6,medium,190
U002293,2025-07-03,3,regular,web,paid_social,2026-01-30,7,high,211
U002294,2025-11-08,1,premium,mobile,organic,2026-01-30,2,medium,83
U002295,2025-10-31,2,regular,web,paid_social,2025-12-29,2,low,91
U002296,2025-11-22,2,regular,web,referral,2026-01-30,2,medium,69
U002297,2025-06-16,2,regular,mobile,referral,2026-01-30,6,high,228
U002298,2025-09-05,3,value,mobile,search,2025-11-01,2,low,147
U002299,2025-06-29,1,value,mobile,search,2026-01-29,7,medium,215
U002300,2025-12-15,3,regular,mobile,organic,2026-01-30,1,low,46
U002301,2025-07-11,3,regular,mobile,organic,2025-12-08,5,medium,203
U002302,2025-06-10,2,regular,mobile,search,2026-01-29,6,high,234
U002303,2025-09-25,2,regular,mobile,referral,2026-01-28,4,medium,127
U002304,2025-12-11,2,value,mobile,search,2026-01-30,0,low,50
U002305,2025-12-20,2,value,mobile,organic,2026-01-16,1,low,41
U002306,2025-05-29,3,value,web,paid_social,2025-09-02,3,low,246
U002307,2025-07-25,2,value,mobile,organic,2026-01-28,6,medium,189
U002308,2025-06-12,3,regular,mobile,organic,2026-01-30,7,high,232
U002309,2025-07-21,2,regular,web,email,2026-01-30,6,high,193
U002310,2025-09-15,2,premium,mobile,organic,2025-12-19,3,high,137
U002311,2025-07-14,2,regular,web,search,2026-01-27,6,high,200
U002312,2025-05-21,2,regular,web,search,2026-01-27,7,high,254
U002313,2025-09-10,3,value,mobile,organic,2026-01-29,4,medium,142
U002314,2025-05-18,1,regular,web,organic,2026-01-28,8,high,257
U002315,2025-06-30,3,value,web,organic,2026-01-29,6,medium,214
U002316,2025-05-05,3,premium,web,search,2026-01-28,9,high,270
U002317,2025-05-26,3,regular,mobile,referral,2026-01-30,7,high,249
U002318,2025-08-22,2,value,web,search,2026-01-28,5,medium,161
U002319,2025-12-04,3,value,mobile,search,2025-12-30,0,low,57
U002320,2025-11-15,2,value,mobile,search,2026-01-30,2,low,76
U002321,2025-05-29,3,premium,mobile,email,2026-01-30,8,high,246
U002322,2025-05-13,1,value,mobile,organic,2025-11-03,6,low,262
U002323,2025-07-28,2,value,mobile,referral,2026-01-26,6,medium,186
U002324,2025-10-15,2,value,web,organic,2025-11-12,1,low,107
U002325,2025-11-08,2,regular,mobile,email,2025-12-02,0,low,83
U002326,2025-11-27,2,regular,web,organic,2026-01-27,2,medium,64
U002327,2025-07-29,3,regular,web,organic,2025-10-02,2,medium,185
U002328,2025-06-16,2,value,web,search,2026-01-25,7,medium,228
U002329,2025-05-11,2,value,mobile,organic,,0,low,264
U002330,2025-06-10,1,premium,web,paid_social,2026-01-29,6,high,234
U002331,2025-05-21,3,value,mobile,paid_social,2026-01-30,8,medium,254
U002332,2025-12-07,3,value,web,paid_social,2026-01-02,1,low,54
U002333,2025-07-11,2,regular,web,organic,2026-01-29,6,high,203
U002334,2025-11-27,2,value,web,paid_social,2026-01-30,2,low,64
U002335,2025-09-20,3,value,mobile,organic,2025-11-23,1,low,132
U002336,2025-09-17,3,regular,web,email,2026-01-30,4,high,135
U002337,2025-08-27,2,regular,web,paid_social,2026-01-29,5,high,156
U002338,2025-11-26,2,value,web,paid_social,2026-01-29,2,low,65
U002339,2025-05-15,3,value,web,referral,2025-09-12,4,low,260
U002340,2025-05-28,2,regular,mobile,paid_social,2025-09-20,3,medium,247
U002341,2025-08-19,3,value,web,search,2026-01-25,5,medium,164
U002342,2025-08-12,2,value,web,organic,2025-12-11,3,low,171
U002343,2025-09-18,3,regular,mobile,paid_social,2026-01-29,4,high,134
U002344,2025-11-06,1,regular,web,search,2026-01-27,2,medium,85
U002345,2025-09-29,1,premium,web,organic,2026-01-29,4,high,123
U002346,2025-07-08,3,value,mobile,referral,2026-01-30,5,medium,206
U002347,2025-07-26,3,value,mobile,organic,2026-01-30,6,medium,188
U002348,2025-11-09,3,regular,mobile,paid_social,2026-01-30,2,medium,82
U002349,2025-06-24,3,regular,web,organic,2025-11-13,4,medium,220
U002350,2025-09-08,2,value,web,search,2025-11-04,2,low,144
U002351,2025-09-17,2,regular,web,referral,2025-11-18,2,medium,135
U002352,2025-11-09,1,value,web,organic,2026-01-28,2,low,82
U002353,2025-10-31,2,regular,web,paid_social,2026-01-29,2,medium,91
U002354,2025-08-29,1,regular,mobile,paid_social,2026-01-28,4,high,154
U002355,2025-07-21,3,regular,mobile,referral,2026-01-30,6,high,193
U002356,2025-08-05,1,premium,web,organic,2026-01-30,5,high,178
U002357,2025-08-16,1,premium,web,referral,2026-01-30,5,high,167
U002358,2025-06-29,1,value,mobile,search,2026-01-22,6,medium,215
U002359,2025-10-08,1,value,web,search,2026-01-30,3,medium,114
U002360,2025-06-26,1,regular,web,search,2026-01-29,6,high,218
U002361,2025-10-14,2,value,web,search,2025-12-13,2,low,108
U002362,2025-11-09,2,regular,mobile,search,2026-01-07,2,medium,82
U002363,2026-01-01,2,value,mobile,organic,2026-01-29,1,low,29
U002364,2025-06-03,3,premium,web,search,2026-01-30,7,high,241
U002365,2025-11-11,2,regular,web,paid_social,2026-01-30,2,medium,80
U002366,2025-05-26,2,regular,mobile,search,2026-01-30,8,high,249
U002367,2025-07-28,2,regular,mobile,organic,2026-01-30,6,high,186
U002368,2025-06-18,1,value,mobile,search,2026-01-18,7,medium,226
U002369,2025-06-14,2,premium,web,search,2026-01-30,6,high,230
U002370,2025-06-18,3,value,mobile,paid_social,2026-01-29,7,medium,226
U002371,2025-05-16,2,value,mobile,email,2026-01-30,8,medium,259
U002372,2025-11-27,2,value,mobile,search,2026-01-23,1,low,64
U002373,2025-05-20,2,regular,web,paid_social,2026-01-28,8,high,255
U002374,2025-08-13,3,value,mobile,organic,2025-09-16,1,low,170
U002375,2025-10-27,2,value,web,email,2026-01-29,2,low,95
U002376,2026-01-08,2,value,web,organic,2026-01-25,1,low,22
U002377,2025-12-05,3,value,web,search,2026-01-30,1,low,56
U002378,2025-06-08,2,value,mobile,organic,2025-09-02,3,low,236
U002379,2026-01-07,2,regular,web,organic,2026-01-30,1,low,23
U002380,2025-10-16,1,value,mobile,referral,2026-01-30,3,low,106
U002381,2025-06-19,1,value,web,organic,2026-01-30,7,medium,225
U002382,2025-08-25,3,regular,web,organic,2025-10-21,2,medium,158
U002383,2025-12-21,2,regular,web,organic,2026-01-25,1,low,40
U002384,2025-08-11,2,value,mobile,email,2025-10-12,2,low,172
U002385,2025-06-20,2,value,web,referral,2026-01-30,7,medium,224
U002386,2025-12-10,1,value,web,email,2026-01-29,1,low,51
U002387,2025-12-30,3,premium,web,referral,2026-01-30,1,medium,31
U002388,2026-01-04,1,value,web,email,2026-01-30,1,low,26
U002389,2025-12-30,3,value,web,search,2026-01-23,1,low,31
U002390,2025-12-10,2,regular,web,organic,2026-01-29,1,low,51
U002391,2025-08-27,2,value,web,organic,2026-01-24,5,medium,156
U002392,2025-06-22,1,value,mobile,organic,2025-12-23,4,medium,222
U002393,2025-10-06,3,value,web,paid_social,2026-01-28,3,medium,116
U002394,2025-06-29,1,regular,web,organic,2026-01-30,7,high,215
