user_id,avg_minutes_4w,last_week_minutes,payment_failures_4w,active_days_4w,usage_trend,signup_date,city_tier,segment,preferred_device,acquisition_channel,last_active_date,lifetime_paid_months,engagement_band,tenure_days,will_churn_14d,days_since_last_activity
U000637,34.94,28.64,0.0,6.4,0.8196908986834575,2025-07-03,1,value,web,referral,2026-01-28,6,medium,211,1,-2.0
U000638,78.42999999999999,20.68,0.0,6.4,0.2636746143057504,2025-07-18,1,value,web,referral,2026-01-29,6,medium,196,1,-3.0
U000639,181.54370876160888,0.0,0.0,6.6,0.0,2025-11-19,3,regular,mobile,organic,2026-01-18,2,medium,72,0,8.0
U000640,123.316,84.67,0.0,6.6,0.6866100100554673,2025-12-29,2,regular,mobile,organic,2026-01-28,1,low,32,1,-2.0
U000641,35.466,0.0,0.0,6.4,0.0,2025-10-20,1,value,mobile,paid_social,2026-01-24,3,low,102,1,2.0
U000642,103.862,111.62,0.0,6.6,1.074695268721958,2025-12-21,3,regular,web,referral,2026-01-30,1,low,40,1,-4.0
U000643,65.258,21.97,0.0,6.4,0.33666370406693436,2025-12-05,2,regular,web,search,2026-01-29,1,low,56,1,-3.0
U000644,136.836,91.86,0.0,6.2,0.6713145663421906,2025-09-02,1,regular,web,organic,2026-01-29,4,high,150,1,-3.0
U000645,52.234,7.02,0.0,6.4,0.13439522150323543,2025-11-14,2,value,web,paid_social,2026-01-26,2,low,77,1,0.0
U000646,88.39599999999999,98.32,0.0,6.6,1.1122675234173494,2025-07-26,1,regular,web,paid_social,2026-01-30,6,high,188,1,-4.0
U000647,27.544,0.0,0.0,6.6,0.0,2025-08-28,2,value,mobile,search,2026-01-19,5,medium,155,1,7.0
U000648,0.0,0.0,0.0,6.6,,2025-09-16,2,regular,web,referral,2025-12-16,2,medium,136,0,41.0
U000649,67.374,6.96,0.0,6.0,0.10330394514204293,2026-01-01,1,value,mobile,referral,2026-01-28,1,low,29,1,-2.0
U000650,102.6,70.85,0.0,6.4,0.6905458089668616,2025-12-03,1,regular,mobile,paid_social,2026-01-27,0,low,58,1,-1.0
U000651,115.85799999999999,75.87,0.0,6.6,0.6548533549690139,2025-09-04,2,regular,web,paid_social,2026-01-30,4,high,148,1,-4.0
U000652,0.0,0.0,0.0,6.6,,2025-10-15,1,regular,web,paid_social,2025-12-10,2,low,107,0,47.0
U000653,0.0,0.0,0.0,6.6,,2025-06-24,3,value,mobile,search,2025-08-17,1,low,220,0,162.0
U000654,93.058,50.05,0.0,6.6,0.5378366180231683,2025-11-22,1,value,web,search,2026-01-30,2,low,69,1,-4.0
U000655,162.348,204.92000000000002,0.0,6.6,1.2622268213960135,2025-09-20,2,regular,web,paid_social,2026-01-30,4,high,132,1,-4.0
U000656,105.51400000000001,9.95,0.0,6.6,0.0943002824269765,2025-09-15,2,regular,mobile,paid_social,2026-01-29,4,high,137,1,-3.0
U000657,0.0,0.0,0.0,6.6,,2025-11-13,2,premium,mobile,search,2025-12-12,1,low,78,0,45.0
U000658,27.822000000000003,33.42,0.0,6.6,1.2012076773776148,2025-10-10,1,value,mobile,organic,2026-01-30,3,low,112,1,-4.0
U000659,108.67999999999999,55.95,0.0,6.6,0.5148141332351859,2025-05-23,3,premium,mobile,paid_social,2026-01-26,8,high,252,1,0.0
U000660,48.977999999999994,10.91,0.0,6.6,0.22275307280819961,2025-07-16,3,value,web,paid_social,2026-01-28,6,medium,198,1,-2.0
U000661,45.788,13.93,0.0,6.6,0.30422818205643404,2025-06-18,1,value,mobile,search,2026-01-30,7,medium,226,1,-4.0
U000662,12.322,0.0,0.0,6.2,0.0,2025-11-05,1,value,mobile,search,2026-01-04,2,low,86,0,22.0
U000663,120.026,83.56,0.0,6.6,0.6961824937930116,2025-05-13,3,regular,mobile,organic,2026-01-30,8,high,262,1,-4.0
U000664,50.164,43.89,0.0,6.6,0.874930228849374,2025-06-24,2,value,mobile,email,2026-01-28,7,medium,220,1,-2.0
U000665,75.35799999999999,36.03,0.0,6.6,0.47811778444226233,2025-10-01,1,value,mobile,referral,2026-01-29,3,medium,121,1,-3.0
U000666,155.93800000000002,246.74,0.0,6.4,1.5822955277097306,2025-10-26,1,regular,mobile,search,2026-01-30,3,high,96,1,-4.0
U000667,92.952,9.82,0.0,6.4,0.10564592477838025,2025-09-08,2,regular,web,search,2026-01-28,4,high,144,1,-2.0
U000668,78.57000000000001,11.42,0.0,6.4,0.14534809723813158,2025-12-07,2,value,mobile,paid_social,2026-01-27,1,low,54,1,-1.0
U000669,37.501999999999995,44.34,0.0,6.6,1.1823369420297587,2025-12-21,2,value,web,search,2026-01-30,1,low,40,1,-4.0
U000670,135.93,94.33,0.0,6.6,0.6939601265357168,2025-06-07,3,regular,mobile,email,2026-01-29,7,high,237,1,-3.0
U000671,22.624,0.0,1.0,6.4,0.0,2025-12-30,2,value,mobile,organic,2026-01-21,0,low,31,1,5.0
U000672,33.688,86.97,0.0,6.6,2.5816314414628354,2025-10-06,2,value,mobile,organic,2026-01-29,3,low,116,1,-3.0
U000673,135.48,0.0,0.0,6.4,0.0,2025-10-11,2,regular,nan,search,2026-01-24,3,medium,111,1,2.0
U000674,59.763999999999996,21.47,1.0,6.6,0.35924636905160295,2025-05-28,2,value,web,organic,2026-01-28,8,medium,247,1,-2.0
U000675,97.00200000000001,122.31,0.0,6.6,1.260901837075524,2025-10-08,1,regular,web,paid_social,2026-01-29,2,medium,114,1,-3.0
U000676,2.8899999999999997,0.0,0.0,6.6,0.0,2025-11-03,1,value,web,referral,2025-12-30,2,low,88,0,27.0
U000677,58.294000000000004,59.239999999999995,0.0,6.4,1.0162280852231789,2025-09-27,2,value,web,organic,2026-01-29,4,medium,125,1,-3.0
U000678,0.0,0.0,0.0,6.6,,2025-05-26,2,value,mobile,search,2025-12-21,7,medium,249,0,36.0
U000679,0.0,0.0,0.0,6.6,,2025-09-13,1,value,web,paid_social,2025-10-13,1,low,139,0,105.0
U000680,55.968,13.11,0.0,6.6,0.23424099485420238,2025-12-25,2,value,mobile,referral,2026-01-28,1,low,36,1,-2.0
U000681,2.402,0.0,0.0,6.6,0.0,2025-11-02,2,value,web,search,2025-12-29,2,low,89,0,28.0
U000682,220.036,257.48,0.0,6.6,1.170172153647585,2025-06-08,2,premium,mobile,organic,2026-01-30,7,high,236,1,-4.0
U000683,132.13,78.07,0.0,6.0,0.5908574888367516,2025-12-31,3,regular,mobile,paid_social,2026-01-29,1,low,30,1,-3.0
U000684,47.896,0.0,1.0,6.2,0.0,2025-12-31,3,value,mobile,search,2026-01-20,0,low,30,1,6.0
U000685,0.0,0.0,0.0,6.4,,2025-06-16,2,regular,mobile,paid_social,2025-07-17,1,low,228,0,193.0
U000686,44.714,0.0,0.0,6.4,0.0,2025-11-22,1,regular,mobile,search,2026-01-20,1,low,69,1,6.0
U000687,130.926,205.17,0.0,6.6,1.5670684203290408,2025-08-15,2,regular,mobile,organic,2026-01-30,3,high,168,1,-4.0
U000688,63.367999999999995,4.99,0.0,6.6,0.07874637040777681,2025-10-01,2,value,mobile,paid_social,2026-01-29,3,medium,121,1,-3.0
U000689,22.962,10.91,0.0,6.6,0.47513282815085794,2025-08-24,1,value,web,search,2026-01-27,5,low,159,1,-1.0
U000690,23.154,0.0,0.0,6.6,0.0,2025-11-17,1,value,web,organic,2026-01-17,2,low,74,0,9.0
U000691,44.4125,0.0,0.0,5.25,0.0,2026-01-10,1,value,mobile,search,2026-01-22,1,low,20,1,4.0
U000692,71.69800000000001,42.54,0.0,6.6,0.5933219894557727,2025-11-20,2,value,web,email,2026-01-29,2,low,71,1,-3.0
U000693,180.804,293.73,0.0,6.6,1.6245768898918167,2025-12-24,2,premium,web,paid_social,2026-01-30,1,medium,37,1,-4.0
U000694,168.682,119.31,0.0,6.6,0.7073072408437179,2025-12-28,1,premium,mobile,organic,2026-01-29,1,low,33,1,-3.0
U000695,0.0,0.0,0.0,6.6,,2025-05-27,3,value,web,paid_social,2025-10-23,5,medium,248,0,95.0
U000696,33.72,0.0,0.0,6.4,0.0,2025-07-07,3,regular,mobile,organic,2026-01-04,5,high,207,0,22.0
U000697,133.82999999999998,87.91,0.0,6.6,0.6568781289695883,2025-11-02,1,regular,mobile,search,2026-01-28,2,medium,89,1,-2.0
U000698,0.0,0.0,0.0,6.6,,2025-09-30,3,regular,mobile,search,2025-11-03,1,low,122,0,84.0
U000699,118.444,18.48,0.0,6.4,0.1560230995238256,2025-05-17,1,regular,mobile,organic,2026-01-28,8,high,258,1,-2.0
U000700,47.93599999999999,37.01,0.0,6.6,0.7720710947930575,2025-05-28,3,value,mobile,search,2026-01-29,7,medium,247,1,-3.0
U000701,130.336,73.03999999999999,0.0,6.6,0.5603977412226858,2025-09-12,3,regular,mobile,email,2026-01-28,4,high,140,1,-2.0
U000702,283.00217608078054,83.39,0.0,6.6,0.2946620451999529,2025-10-06,1,premium,mobile,organic,2026-01-29,2,high,116,1,-3.0
U000703,111.724,43.27,0.0,6.4,0.3872936880168988,2025-06-16,3,regular,web,referral,2026-01-26,6,high,228,1,0.0
U000704,0.0,0.0,0.0,6.4,,2025-06-16,3,regular,mobile,paid_social,2025-08-20,2,low,228,0,159.0
U000705,0.0,0.0,0.0,6.6,,2025-06-06,3,regular,mobile,search,,1,low,238,0,
U000706,0.0,0.0,0.0,6.6,,2025-09-23,3,value,web,organic,2025-10-24,0,low,129,0,94.0
U000707,0.0,0.0,0.0,6.6,,2025-05-06,2,value,web,organic,2025-10-31,6,low,269,0,87.0
U000708,121.05,47.04,0.0,6.6,0.3885997521685254,2025-09-25,1,regular,mobile,organic,2026-01-29,3,high,127,1,-3.0
U000709,31.860000000000003,0.0,0.0,6.4,0.0,2025-09-01,3,value,web,paid_social,2026-01-25,4,medium,151,1,1.0
U000710,81.438,15.6,0.0,6.6,0.19155676711117658,2025-08-29,2,regular,mobile,email,2026-01-29,5,high,154,1,-3.0
U000711,127.84,47.63,0.0,6.6,0.3725750938673342,2025-10-22,2,regular,web,referral,2026-01-29,3,medium,100,1,-3.0
U000712,112.19800000000001,133.01,0.0,6.6,1.1854935025579778,2025-09-13,2,regular,web,organic,2026-01-27,4,high,139,1,-1.0
U000713,47.482,30.85,0.0,6.6,0.6497198938545133,2025-11-03,2,value,mobile,organic,2026-01-30,2,low,88,1,-4.0
U000714,167.262,41.1,0.0,6.6,0.24572228001578364,2025-11-12,1,premium,web,organic,2026-01-29,1,high,79,1,-3.0
U000715,46.275999999999996,93.83,0.0,6.6,2.0276169072521393,2025-12-21,2,value,web,email,2026-01-30,1,low,40,1,-4.0
U000716,0.0,0.0,0.0,6.4,,2025-11-21,1,value,mobile,organic,2025-12-25,1,low,70,0,32.0
U000717,66.346,23.4,0.0,6.6,0.3526964700208,2025-09-11,2,value,web,organic,2026-01-28,3,medium,141,1,-2.0
U000718,84.168,70.41,0.0,6.6,0.8365412033076702,2025-09-05,3,regular,web,paid_social,2026-01-28,3,high,147,1,-2.0
U000719,147.954,80.53,1.0,6.4,0.544290793084337,2025-07-03,2,premium,mobile,search,2026-01-29,5,high,211,1,-3.0
U000720,58.48,14.52,0.0,6.6,0.24829001367989056,2025-10-02,2,value,mobile,organic,2026-01-27,3,medium,120,1,-1.0
U000721,238.954,163.33,0.0,6.6,0.6835206776199604,2025-06-08,2,premium,mobile,paid_social,2026-01-29,7,high,236,1,-3.0
U000722,63.098,6.89,1.0,6.6,0.10919522013376018,2025-12-24,3,value,web,organic,2026-01-29,0,low,37,1,-3.0
U000723,92.494,73.66,0.0,6.6,0.7963759811447229,2025-12-03,2,regular,web,organic,2026-01-29,1,medium,58,1,-3.0
U000724,56.5,41.67,0.0,6.4,0.7375221238938053,2025-06-04,2,value,mobile,organic,2026-01-29,7,medium,240,1,-3.0
U000725,95.352,68.58,0.0,6.4,0.7192298011578152,2025-11-18,1,regular,mobile,search,2026-01-30,2,medium,73,1,-4.0
U000726,114.494,102.77000000000001,0.0,6.4,0.8976016210456444,2025-06-03,1,regular,web,email,2026-01-30,6,high,241,1,-4.0
U000727,105.352,79.52000000000001,0.0,6.2,0.7548029463133117,2025-11-02,2,regular,mobile,search,2026-01-30,2,medium,89,1,-4.0
U000728,0.0,0.0,0.0,6.6,,2025-05-27,3,value,web,paid_social,2025-11-27,6,medium,248,0,60.0
U000729,177.4468524341774,156.54,0.0,6.6,0.8821796377485329,2025-09-04,2,regular,mobile,organic,2026-01-30,3,high,148,1,-4.0
U000730,232.17799999999997,70.12,0.0,6.4,0.3020096649984065,2025-10-17,1,premium,mobile,paid_social,2026-01-29,3,high,105,1,-3.0
U000731,24.686,0.0,0.0,6.6,0.0,2025-11-03,3,regular,mobile,email,2026-01-07,2,low,88,0,19.0
U000732,113.49600000000001,85.37,0.0,6.4,0.7521850990343272,2025-08-18,2,regular,mobile,search,2026-01-30,5,high,165,1,-4.0
U000733,147.006,140.67,0.0,6.6,0.9568997183788416,2025-12-22,3,regular,web,email,2026-01-30,1,medium,39,1,-4.0
U000734,63.510000000000005,48.9,0.0,6.4,0.7699574870099196,2025-11-15,1,value,mobile,paid_social,2026-01-29,2,low,76,1,-3.0
U000735,187.374,140.62,0.0,6.6,0.7504776543170344,2025-06-26,2,premium,web,paid_social,2026-01-30,7,high,218,1,-4.0
U000736,0.0,0.0,0.0,6.6,,2025-10-20,3,value,mobile,organic,2025-12-22,2,low,102,0,35.0
U000737,120.74000000000001,113.02,0.0,6.4,0.9360609574291866,2025-11-04,2,regular,mobile,paid_social,2026-01-30,2,medium,87,1,-4.0
U000738,0.0,0.0,0.0,6.4,,2025-07-27,2,value,web,search,2025-11-29,3,medium,187,0,58.0
U000739,44.568,39.7,0.0,6.4,0.890773649255071,2025-11-06,3,value,web,email,2026-01-30,2,low,85,1,-4.0
U000740,105.59,52.349999999999994,0.0,6.6,0.49578558575622683,2025-12-16,1,regular,web,email,2026-01-29,1,low,45,1,-3.0
U000741,127.25399999999999,129.69,0.0,6.6,1.0191428167287473,2025-11-26,1,regular,web,search,2026-01-29,1,medium,65,1,-3.0
U000742,172.60999999999999,172.61,0.0,6.4,1.0000000000000002,2025-11-12,2,premium,web,email,2026-01-30,1,medium,79,1,-4.0
U000743,0.0,0.0,0.0,6.6,,2025-10-11,2,premium,mobile,referral,2025-11-09,1,low,111,0,78.0
U000744,39.571999999999996,19.71,0.0,6.6,0.4980794501162439,2025-07-11,1,value,web,paid_social,2026-01-29,6,medium,203,1,-3.0
U000745,23.759999999999998,0.0,0.0,6.4,0.0,2025-11-20,2,value,mobile,organic,2026-01-22,1,low,71,1,4.0
U000746,87.486,32.82,0.0,6.6,0.3751457376037309,2025-08-04,3,value,mobile,organic,2026-01-30,5,medium,179,1,-4.0
U000747,36.712,0.0,0.0,6.6,0.0,2025-09-15,2,regular,mobile,organic,2026-01-09,3,high,137,0,17.0
U000748,111.172,185.11,0.0,6.6,1.665077537509445,2025-07-22,2,regular,web,organic,2026-01-30,6,high,192,1,-4.0
U000749,154.926,100.88,0.0,6.6,0.6511495810903271,2025-07-22,3,premium,mobile,email,2026-01-29,5,high,192,1,-3.0
U000750,0.0,0.0,0.0,6.2,,2025-06-13,2,regular,mobile,organic,2025-12-15,5,high,231,0,42.0
U000751,45.346000000000004,33.519999999999996,0.0,6.0,0.7392052220703037,2026-01-01,3,value,mobile,paid_social,2026-01-29,1,low,29,1,-3.0
U000752,111.14799999999998,44.42,0.0,6.6,0.399647317090726,2025-06-11,2,regular,mobile,paid_social,2026-01-30,7,high,233,1,-4.0
U000753,0.0,0.0,0.0,6.6,,2025-05-26,3,regular,mobile,paid_social,2025-08-24,1,low,249,0,155.0
U000754,135.03199999999998,76.58,0.0,6.6,0.5671248296700042,2025-12-25,2,regular,web,organic,2026-01-28,1,low,36,1,-2.0
U000755,63.74400000000001,7.66,0.0,6.6,0.12016817269076305,2025-09-21,1,value,mobile,search,2026-01-27,3,medium,131,1,-1.0
U000756,115.678,108.9,0.0,6.4,0.9414063175366103,2025-08-22,3,regular,web,paid_social,2026-01-29,5,high,161,1,-3.0
U000757,0.0,0.0,0.0,6.6,,2025-11-06,2,regular,mobile,search,2025-12-10,1,low,85,0,47.0
U000758,41.226,63.17,0.0,6.6,1.5322854509290253,2025-08-09,1,value,web,organic,2026-01-27,5,medium,174,1,-1.0
U000759,280.95210875520604,146.26,0.0,6.6,0.5205869450420695,2025-06-06,1,regular,web,paid_social,2026-01-30,7,high,238,1,-4.0
U000760,0.0,0.0,0.0,6.4,,2025-11-04,2,value,web,organic,2025-12-01,0,low,87,0,56.0
U000761,105.63,160.28,0.0,6.4,1.5173719587238474,2025-06-18,1,regular,web,paid_social,2026-01-29,6,high,226,1,-3.0
U000762,137.078,149.09,0.0,6.6,1.0876289411867697,2025-09-20,2,regular,mobile,search,2026-01-30,3,high,132,1,-4.0
U000763,182.862,168.11,0.0,6.4,0.9193271428727675,2025-12-29,1,premium,web,organic,2026-01-30,1,low,32,1,-4.0
U000764,60.04600000000001,17.65,0.0,6.4,0.2939413116610598,2025-12-25,2,value,mobile,referral,2026-01-29,1,low,36,1,-3.0
U000765,50.791999999999994,70.16,0.0,6.6,1.3813198928965191,2025-08-03,2,value,web,organic,2026-01-30,5,medium,180,1,-4.0
U000766,70.94800000000001,108.53,0.0,6.6,1.5297119016744656,2025-11-16,2,value,mobile,email,2026-01-30,2,low,75,1,-4.0
U000767,0.0,0.0,0.0,6.4,,2025-10-05,2,regular,web,referral,2025-12-05,2,medium,117,0,52.0
U000768,45.216,59.47,0.0,6.6,1.3152423920736023,2025-09-02,1,value,web,search,2026-01-30,4,medium,150,1,-4.0
U000769,87.854,14.93,0.0,6.6,0.16994103854121612,2025-06-09,2,regular,web,organic,2026-01-28,6,high,235,1,-2.0
U000770,42.864,16.48,0.0,6.6,0.3844718178424786,2025-08-07,2,value,mobile,organic,2026-01-26,5,medium,176,1,0.0
U000771,40.784000000000006,0.0,0.0,6.6,0.0,2025-10-15,2,value,mobile,email,2026-01-24,2,low,107,1,2.0
U000772,91.795,32.38,1.0,6.0,0.35274252410261997,2026-01-07,1,regular,mobile,paid_social,2026-01-30,0,low,23,1,-4.0
U000773,106.71799999999999,129.75,0.0,6.6,1.2158211360782625,2025-05-06,1,regular,web,organic,2026-01-30,7,high,269,1,-4.0
U000774,215.898,90.61,0.0,6.6,0.4196889271785751,2025-11-01,1,premium,web,search,2026-01-30,2,high,90,1,-4.0
U000775,86.66799999999999,74.69999999999999,0.0,6.6,0.8619098167720496,2025-12-03,2,regular,web,organic,2026-01-30,1,low,58,1,-4.0
U000776,114.752,36.99,1.0,6.4,0.3223473229224763,2025-12-29,2,regular,web,search,2026-01-29,0,low,32,1,-3.0
U000777,151.33999999999997,291.53,0.0,6.6,1.9263248315052202,2025-08-19,3,regular,mobile,search,2026-01-30,5,high,164,1,-4.0
U000778,85.934,65.38,0.0,6.6,0.7608164405241231,2025-06-03,2,regular,web,organic,2026-01-30,7,high,241,1,-4.0
U000779,0.0,0.0,0.0,6.4,,2025-07-12,2,value,mobile,referral,2025-09-03,1,low,202,0,145.0
U000780,126.17999999999999,30.05,0.0,6.4,0.2381518465683944,2025-12-04,2,regular,mobile,organic,2026-01-28,1,low,57,1,-2.0
U000781,98.69800000000001,99.37,0.0,6.6,1.0068086486048349,2025-12-11,1,regular,web,search,2026-01-30,1,low,50,1,-4.0
U000782,0.0,0.0,0.0,6.6,,2025-10-11,2,value,web,paid_social,2025-11-30,2,low,111,0,57.0
U000783,146.558,213.32999999999998,0.0,6.6,1.4556011954311603,2025-06-04,2,regular,web,email,2026-01-30,7,high,240,1,-4.0
U000784,0.0,0.0,0.0,6.6,,2025-06-04,2,regular,web,search,2025-08-31,3,low,240,0,148.0
U000785,121.31200000000001,66.27,0.0,6.4,0.5462773674492217,2025-09-02,1,regular,web,email,2026-01-30,5,high,150,1,-4.0
U000786,33.808,49.93,0.0,6.6,1.4768693800283956,2025-09-29,3,value,mobile,search,2026-01-29,4,low,123,1,-3.0
U000787,126.202,35.209999999999994,0.0,6.4,0.27899716327791946,2025-05-13,3,regular,web,referral,2026-01-29,8,high,262,1,-3.0
U000788,123.68400000000001,148.11,0.0,6.6,1.1974871446589697,2025-10-24,1,premium,mobile,organic,2026-01-30,3,high,98,1,-4.0
U000789,0.0,0.0,0.0,6.4,,2025-09-18,2,value,mobile,paid_social,2025-11-22,1,low,134,0,65.0
U000790,0.0,0.0,0.0,6.6,,2025-05-08,3,value,mobile,organic,2025-10-02,5,low,267,0,116.0
U000791,64.316,93.95,0.0,6.6,1.4607562659369364,2025-05-29,2,value,mobile,email,2026-01-30,8,medium,246,1,-4.0
U000792,69.434,11.62,0.0,6.6,0.16735316991675547,2025-08-27,3,value,web,email,2026-01-30,5,medium,156,1,-4.0
U000793,166.084,163.14000000000001,0.0,6.6,0.9822740300089112,2025-11-02,2,premium,web,search,2026-01-30,2,high,89,1,-4.0
U000794,115.47999999999999,101.95,0.0,6.4,0.8828368548666436,2025-11-28,3,regular,web,search,2026-01-30,1,medium,63,1,-4.0
U000795,0.0,0.0,0.0,6.6,,2025-08-21,3,value,mobile,paid_social,2025-10-23,1,low,162,0,95.0
U000796,59.838,57.83,0.0,6.6,0.9664427287008255,2025-07-18,1,value,mobile,organic,2026-01-30,6,medium,196,1,-4.0
U000797,208.902,195.49,0.0,5.6,0.9357976467434492,2026-01-03,2,premium,web,paid_social,2026-01-30,1,medium,27,1,-4.0
U000798,0.0,0.0,0.0,6.6,,2025-08-28,2,value,web,paid_social,2025-10-22,2,low,155,0,96.0
U000799,95.80799999999999,83.28,0.0,6.4,0.8692384769539079,2025-07-23,1,regular,web,search,2026-01-30,6,high,191,1,-4.0
U000800,44.834,0.0,0.0,6.6,0.0,2025-08-24,2,value,web,organic,2026-01-25,5,medium,159,1,1.0
U000801,0.0,0.0,0.0,6.6,,2025-05-08,3,value,mobile,email,2025-07-05,2,low,267,0,205.0
U000802,96.07,78.94999999999999,0.0,6.4,0.8217966066409909,2025-07-19,1,regular,web,organic,2026-01-28,6,high,195,1,-2.0
U000803,5.7299999999999995,0.0,0.0,6.6,0.0,2025-09-11,2,value,web,paid_social,2026-01-02,4,low,141,0,24.0
U000804,127.85999999999999,0.0,0.0,6.4,0.0,2025-12-21,3,regular,web,organic,2026-01-24,1,low,40,1,2.0
U000805,25.008,51.15,0.0,6.4,2.045345489443378,2025-11-06,2,value,web,organic,2026-01-29,2,low,85,1,-3.0
U000806,68.684,0.0,0.0,6.6,0.0,2025-11-17,2,regular,web,organic,2026-01-16,1,low,74,0,10.0
U000807,109.024,14.99,0.0,6.2,0.13749266216612857,2025-09-18,3,regular,mobile,search,2026-01-26,3,medium,134,1,0.0
U000808,111.846,62.4,0.0,6.6,0.5579099833699909,2025-06-01,2,regular,web,paid_social,2026-01-27,7,high,243,1,-1.0
U000809,0.0,0.0,0.0,6.6,,2025-08-11,1,value,mobile,search,2025-12-09,3,low,172,0,48.0
U000810,85.44,36.34,0.0,5.25,0.42532771535580527,2026-01-10,1,regular,web,paid_social,2026-01-30,1,low,20,1,-4.0
U000811,152.842,81.1,0.0,6.4,0.5306133130945682,2025-05-16,3,premium,web,paid_social,2026-01-27,7,high,259,1,-1.0
U000812,37.059999999999995,17.2,0.0,6.4,0.46411225040474907,2025-12-11,2,value,web,organic,2026-01-30,1,low,50,1,-4.0
U000813,53.338,15.48,0.0,6.6,0.29022460534703215,2025-10-23,2,value,web,organic,2026-01-26,3,low,99,1,0.0
U000814,118.43999999999998,62.769999999999996,0.0,6.4,0.5299729821006417,2025-07-15,1,regular,web,paid_social,2026-01-28,6,high,199,1,-2.0
U000815,35.39,62.17,0.0,6.2,1.7567109352924555,2025-11-16,2,value,nan,paid_social,2026-01-30,2,low,75,1,-4.0
U000816,98.30799999999999,0.0,0.0,6.4,0.0,2025-12-01,3,regular,mobile,search,2026-01-25,1,low,60,1,1.0
U000817,100.348,39.3,0.0,6.4,0.39163710288197073,2025-05-15,2,regular,mobile,organic,2026-01-30,8,high,260,1,-4.0
U000818,59.782000000000004,18.59,0.0,6.6,0.3109631661704192,2025-05-31,3,value,mobile,referral,2026-01-30,6,medium,244,1,-4.0
U000819,86.166,49.620000000000005,0.0,6.6,0.5758651904463479,2025-10-19,2,regular,web,organic,2026-01-27,3,medium,103,1,-1.0
U000820,64.825,79.12,0.0,5.0,1.2205167759352102,2026-01-10,2,regular,mobile,paid_social,2026-01-30,1,low,20,1,-4.0
U000821,37.483999999999995,85.35,0.0,6.2,2.2769715078433466,2025-05-11,3,value,mobile,organic,2026-01-30,8,medium,264,1,-4.0
U000822,157.08598788919562,223.19,0.0,6.6,1.4208141859058265,2025-10-19,2,premium,web,paid_social,2026-01-30,3,high,103,1,-4.0
U000823,54.838,57.02,0.0,6.6,1.039789926693169,2025-06-08,2,value,web,search,2026-01-30,7,medium,236,1,-4.0
U000824,55.334,25.25,0.0,6.4,0.4563198033758629,2025-10-15,3,value,web,paid_social,2026-01-26,3,low,107,1,0.0
U000825,109.144,100.34,0.0,6.6,0.9193359231840504,2025-10-08,2,regular,mobile,organic,2026-01-29,2,medium,114,1,-3.0
U000826,70.98,39.67,0.0,6.4,0.5588898281205974,2025-05-27,2,value,web,search,2026-01-30,7,medium,248,1,-4.0
U000827,101.338,124.94999999999999,0.0,6.6,1.2330024275197853,2025-10-22,3,regular,web,organic,2026-01-30,3,medium,100,1,-4.0
U000828,54.694,81.39,0.0,6.4,1.4880974147072805,2025-12-16,1,value,mobile,paid_social,2026-01-29,1,low,45,1,-3.0
U000829,77.65,111.78,0.0,6.2,1.4395363811976818,2025-12-07,2,regular,web,organic,2026-01-29,1,low,54,1,-3.0
U000830,60.760000000000005,30.049999999999997,0.0,6.6,0.4945687952600394,2025-05-12,1,value,mobile,organic,2026-01-30,8,medium,263,1,-4.0
U000831,110.744,74.3,0.0,6.6,0.6709167088058946,2025-07-05,2,regular,mobile,paid_social,2026-01-30,5,high,209,1,-4.0
U000832,130.07999999999998,134.94,0.0,6.6,1.0373616236162362,2025-07-04,1,regular,mobile,organic,2026-01-30,6,high,210,1,-4.0
